record_id,theme_rank,theme_label,theme_source,theme_origin,theme_score,keywords_available,source_dataset,source_sheet,title,canonical_id,label_canonica,methodology_label,methodology_subtype
seed:Clasificados:48,1,status,tfidf,title_abstract_tfidf,0.27538546153125926,False,seed,Clasificados,Three Studies in the Cultural Sociology of Science,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,empirico,cuantitativo
seed:Clasificados:48,2,authors,tfidf,title_abstract_tfidf,0.24924088296737099,False,seed,Clasificados,Three Studies in the Cultural Sociology of Science,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,empirico,cuantitativo
seed:Clasificados:48,3,despite,tfidf,title_abstract_tfidf,0.23069100926866706,False,seed,Clasificados,Three Studies in the Cultural Sociology of Science,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,empirico,cuantitativo
seed:Clasificados:49,1,countries,tfidf,title_abstract_tfidf,0.6540831952579396,False,seed,Clasificados,The Sociology of Science in Africa,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:49,2,funding,tfidf,title_abstract_tfidf,0.3270415976289698,False,seed,Clasificados,The Sociology of Science in Africa,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:49,3,collaboration,tfidf,title_abstract_tfidf,0.31643346967932373,False,seed,Clasificados,The Sociology of Science in Africa,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:50,1,science,tfidf,title_abstract_tfidf,0.4121502888843505,False,seed,Clasificados,Political Sociology of Science and Technology and Science Policies in India: An Historical Throwback,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:50,2,science technology,tfidf,title_abstract_tfidf,0.4076119133452392,False,seed,Clasificados,Political Sociology of Science and Technology and Science Policies in India: An Historical Throwback,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:50,3,technology,tfidf,title_abstract_tfidf,0.3949709222879963,False,seed,Clasificados,Political Sociology of Science and Technology and Science Policies in India: An Historical Throwback,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:53,1,sociology science,tfidf,title_abstract_tfidf,0.4332443534030153,False,seed,Clasificados,The traditional approach of sociology of science in current pedagogical discourse: Evaluating key is,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:53,2,sociology,tfidf,title_abstract_tfidf,0.3963530950202662,False,seed,Clasificados,The traditional approach of sociology of science in current pedagogical discourse: Evaluating key is,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:53,3,traditional,tfidf,title_abstract_tfidf,0.36913678260038346,False,seed,Clasificados,The traditional approach of sociology of science in current pedagogical discourse: Evaluating key is,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:54,1,science education,tfidf,title_abstract_tfidf,0.49314129563561676,False,seed,Clasificados,"Science education and the pandemic, 1 year on: Emergence of new conceptual tools and re-calibration of existing educational approaches",tipo_4_pragmatismo_epistemologico,Tipo 4 - Pragmatismo epistemologico,no_empirico,
seed:Clasificados:54,2,education,tfidf,title_abstract_tfidf,0.40184386983906145,False,seed,Clasificados,"Science education and the pandemic, 1 year on: Emergence of new conceptual tools and re-calibration of existing educational approaches",tipo_4_pragmatismo_epistemologico,Tipo 4 - Pragmatismo epistemologico,no_empirico,
seed:Clasificados:54,3,pandemic,tfidf,title_abstract_tfidf,0.36013920419771395,False,seed,Clasificados,"Science education and the pandemic, 1 year on: Emergence of new conceptual tools and re-calibration of existing educational approaches",tipo_4_pragmatismo_epistemologico,Tipo 4 - Pragmatismo epistemologico,no_empirico,
seed:Clasificados:56,1,weber,tfidf,title_abstract_tfidf,0.7990807025802502,False,seed,Clasificados,Sociology of Science and Problem of Method in Weber,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:56,2,sociology,tfidf,title_abstract_tfidf,0.2689561862550172,False,seed,Clasificados,Sociology of Science and Problem of Method in Weber,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:56,3,problem,tfidf,title_abstract_tfidf,0.22016997025176752,False,seed,Clasificados,Sociology of Science and Problem of Method in Weber,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:57,1,arts,tfidf,title_abstract_tfidf,0.5601935671980343,False,seed,Clasificados,The geo-ecological turn in sociology and its implications for the sociology of the arts,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,cuantitativo
seed:Clasificados:57,2,beliefs,tfidf,title_abstract_tfidf,0.33341391888902155,False,seed,Clasificados,The geo-ecological turn in sociology and its implications for the sociology of the arts,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,cuantitativo
seed:Clasificados:57,3,climate change,tfidf,title_abstract_tfidf,0.33341391888902155,False,seed,Clasificados,The geo-ecological turn in sociology and its implications for the sociology of the arts,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,cuantitativo
seed:Clasificados:58,1,digital,tfidf,title_abstract_tfidf,0.37010813732653935,False,seed,Clasificados,"Book title: Digitalization & society: A sociology of technology perspective on current trends in data, digital security and the internet",tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
seed:Clasificados:58,2,future,tfidf,title_abstract_tfidf,0.3622663013948802,False,seed,Clasificados,"Book title: Digitalization & society: A sociology of technology perspective on current trends in data, digital security and the internet",tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
seed:Clasificados:58,3,leading,tfidf,title_abstract_tfidf,0.3161121057087642,False,seed,Clasificados,"Book title: Digitalization & society: A sociology of technology perspective on current trends in data, digital security and the internet",tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
seed:Clasificados:59,1,society,tfidf,title_abstract_tfidf,0.4948137604783761,False,seed,Clasificados,The history of science and the history of society,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:59,2,history,tfidf,title_abstract_tfidf,0.4300927652835359,False,seed,Clasificados,The history of science and the history of society,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:59,3,shaping,tfidf,title_abstract_tfidf,0.3416347729381631,False,seed,Clasificados,The history of science and the history of society,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:60,1,models,tfidf,title_abstract_tfidf,0.49751759922029587,False,seed,Clasificados,Past as prologue: Approaches to the study of confirmation in science,tipo_1_realismo_fuerte,Tipo 1 - Realismo fuerte,empirico,cuantitativo
seed:Clasificados:60,2,science,tfidf,title_abstract_tfidf,0.3385306530503762,False,seed,Clasificados,Past as prologue: Approaches to the study of confirmation in science,tipo_1_realismo_fuerte,Tipo 1 - Realismo fuerte,empirico,cuantitativo
seed:Clasificados:60,3,science studies,tfidf,title_abstract_tfidf,0.31032458825390175,False,seed,Clasificados,Past as prologue: Approaches to the study of confirmation in science,tipo_1_realismo_fuerte,Tipo 1 - Realismo fuerte,empirico,cuantitativo
seed:Clasificados:61,1,methodology,tfidf,title_abstract_tfidf,0.6092761676256165,False,seed,Clasificados,Reflexive methodology and the empirical theory of science,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,
seed:Clasificados:61,2,reflexive,tfidf,title_abstract_tfidf,0.5109301602063461,False,seed,Clasificados,Reflexive methodology and the empirical theory of science,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,
seed:Clasificados:61,3,empirical,tfidf,title_abstract_tfidf,0.19785181785635164,False,seed,Clasificados,Reflexive methodology and the empirical theory of science,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,
seed:Clasificados:62,1,bloor,tfidf,title_abstract_tfidf,0.4373443280682625,False,seed,Clasificados,Sociology or Psychology?: On Conceptual Architecture of David Bloor's Strong Programme in Sociology of Scientific Knowledge,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
seed:Clasificados:62,2,conceptual,tfidf,title_abstract_tfidf,0.17582477433845836,False,seed,Clasificados,Sociology or Psychology?: On Conceptual Architecture of David Bloor's Strong Programme in Sociology of Scientific Knowledge,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
seed:Clasificados:62,3,second,tfidf,title_abstract_tfidf,0.16729909299942106,False,seed,Clasificados,Sociology or Psychology?: On Conceptual Architecture of David Bloor's Strong Programme in Sociology of Scientific Knowledge,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
seed:Clasificados:63,1,data,tfidf,title_abstract_tfidf,0.5148087787568999,False,seed,Clasificados,Big data in studies of science: New research field,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:63,2,scale,tfidf,title_abstract_tfidf,0.39883080376375557,False,seed,Clasificados,Big data in studies of science: New research field,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:63,3,studies science,tfidf,title_abstract_tfidf,0.30513271785014134,False,seed,Clasificados,Big data in studies of science: New research field,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:64,1,communication,tfidf,title_abstract_tfidf,0.5198328579099236,False,seed,Clasificados,Routledge handbook of public communication of science and technology,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:64,2,public,tfidf,title_abstract_tfidf,0.4108262197586733,False,seed,Clasificados,Routledge handbook of public communication of science and technology,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:64,3,science technology,tfidf,title_abstract_tfidf,0.3822186782593539,False,seed,Clasificados,Routledge handbook of public communication of science and technology,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:65,1,sociology,tfidf,title_abstract_tfidf,0.5465384378379616,False,seed,Clasificados,Historiography and National Histories of Sociology: Methods and Methodologies,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:65,2,histories,tfidf,title_abstract_tfidf,0.40594745651302516,False,seed,Clasificados,Historiography and National Histories of Sociology: Methods and Methodologies,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:65,3,methods,tfidf,title_abstract_tfidf,0.285603896644052,False,seed,Clasificados,Historiography and National Histories of Sociology: Methods and Methodologies,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:66,1,psychology,tfidf,title_abstract_tfidf,0.595304417427694,False,seed,Clasificados,Why we need a 'psychology of science',tipo_3_antirrealismo_epistemologico,Tipo 3 - Antirrealismo epistemologico,NN,
seed:Clasificados:66,2,need,tfidf,title_abstract_tfidf,0.5790778794767913,False,seed,Clasificados,Why we need a 'psychology of science',tipo_3_antirrealismo_epistemologico,Tipo 3 - Antirrealismo epistemologico,NN,
seed:Clasificados:66,3,philosophy,tfidf,title_abstract_tfidf,0.42610750448455875,False,seed,Clasificados,Why we need a 'psychology of science',tipo_3_antirrealismo_epistemologico,Tipo 3 - Antirrealismo epistemologico,NN,
seed:Clasificados:67,1,social studies,tfidf,title_abstract_tfidf,0.6408785876411714,False,seed,Clasificados,Bioethics and sociology: the place of social studies of science and technology,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:67,2,studies science,tfidf,title_abstract_tfidf,0.37131234519919976,False,seed,Clasificados,Bioethics and sociology: the place of social studies of science and technology,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:67,3,social,tfidf,title_abstract_tfidf,0.2963666785205408,False,seed,Clasificados,Bioethics and sociology: the place of social studies of science and technology,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:70,1,prize,tfidf,title_abstract_tfidf,0.6194657298901418,False,seed,Clasificados,CHAPTER 4 MEASURING THE QUALITY OF SOCIOLOGICAL RESEARCH Problems in the Use of the Science Citation Index (1971),tipo_1_realismo_fuerte,Tipo 1 - Realismo fuerte,empirico,cuantitativo
seed:Clasificados:70,2,number,tfidf,title_abstract_tfidf,0.3941762866442837,False,seed,Clasificados,CHAPTER 4 MEASURING THE QUALITY OF SOCIOLOGICAL RESEARCH Problems in the Use of the Science Citation Index (1971),tipo_1_realismo_fuerte,Tipo 1 - Realismo fuerte,empirico,cuantitativo
seed:Clasificados:70,3,citations,tfidf,title_abstract_tfidf,0.3776488126808804,False,seed,Clasificados,CHAPTER 4 MEASURING THE QUALITY OF SOCIOLOGICAL RESEARCH Problems in the Use of the Science Citation Index (1971),tipo_1_realismo_fuerte,Tipo 1 - Realismo fuerte,empirico,cuantitativo
seed:Clasificados:71,1,processes,tfidf,title_abstract_tfidf,0.4593701575166588,False,seed,Clasificados,The making of professors: Assessment and recognition in academic recruitment,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:71,2,academic,tfidf,title_abstract_tfidf,0.35851095078237943,False,seed,Clasificados,The making of professors: Assessment and recognition in academic recruitment,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:71,3,paper,tfidf,title_abstract_tfidf,0.32798449246491085,False,seed,Clasificados,The making of professors: Assessment and recognition in academic recruitment,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
seed:Clasificados:72,1,science,tfidf,title_abstract_tfidf,0.5041756611547895,False,seed,Clasificados,Rethinking science as a vocation: One hundred years of bureaucratization of academic science,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,
seed:Clasificados:72,2,weber,tfidf,title_abstract_tfidf,0.4498182996479277,False,seed,Clasificados,Rethinking science as a vocation: One hundred years of bureaucratization of academic science,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,
seed:Clasificados:72,3,work,tfidf,title_abstract_tfidf,0.3888955147294838,False,seed,Clasificados,Rethinking science as a vocation: One hundred years of bureaucratization of academic science,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,
seed:Clasificados:73,1,2018,tfidf,title_abstract_tfidf,0.7914218028186188,False,seed,Clasificados,Sociology of science and technology in Brazil: an analysis of articles in A1 sociology journals published between 2010 and 2018,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:73,2,published,tfidf,title_abstract_tfidf,0.34838075604927365,False,seed,Clasificados,Sociology of science and technology in Brazil: an analysis of articles in A1 sociology journals published between 2010 and 2018,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:73,3,sociology,tfidf,title_abstract_tfidf,0.2916677976144685,False,seed,Clasificados,Sociology of science and technology in Brazil: an analysis of articles in A1 sociology journals published between 2010 and 2018,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,NN,
seed:Clasificados:74,1,2018,tfidf,title_abstract_tfidf,0.39180521039856187,False,seed,Clasificados,Towards periodizations of science in the history of science,tipo_3_antirrealismo_epistemologico,Tipo 3 - Antirrealismo epistemologico,NN,
seed:Clasificados:74,2,cases,tfidf,title_abstract_tfidf,0.37766347193999267,False,seed,Clasificados,Towards periodizations of science in the history of science,tipo_3_antirrealismo_epistemologico,Tipo 3 - Antirrealismo epistemologico,NN,
seed:Clasificados:74,3,history,tfidf,title_abstract_tfidf,0.34502116009728484,False,seed,Clasificados,Towards periodizations of science in the history of science,tipo_3_antirrealismo_epistemologico,Tipo 3 - Antirrealismo epistemologico,NN,
seed:Clasificados:75,1,argument,tfidf,title_abstract_tfidf,0.5398108902674151,False,seed,Clasificados,Images of Science: A Reality Check,tipo_3_antirrealismo_epistemologico,Tipo 3 - Antirrealismo epistemologico,NN,
seed:Clasificados:75,2,understand,tfidf,title_abstract_tfidf,0.5095696958585053,False,seed,Clasificados,Images of Science: A Reality Check,tipo_3_antirrealismo_epistemologico,Tipo 3 - Antirrealismo epistemologico,NN,
seed:Clasificados:75,3,problems,tfidf,title_abstract_tfidf,0.4740131732479111,False,seed,Clasificados,Images of Science: A Reality Check,tipo_3_antirrealismo_epistemologico,Tipo 3 - Antirrealismo epistemologico,NN,
seed:Clasificados:76,1,sts,tfidf,title_abstract_tfidf,0.5148176845616855,False,seed,Clasificados,At the Crossroads of Sociology and STS,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
seed:Clasificados:76,2,growing,tfidf,title_abstract_tfidf,0.3234186590859944,False,seed,Clasificados,At the Crossroads of Sociology and STS,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
seed:Clasificados:76,3,disciplines,tfidf,title_abstract_tfidf,0.28107353663133894,False,seed,Clasificados,At the Crossroads of Sociology and STS,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
muestras:Muestras:2,1,du bois,keyword,author_keywords,1.0,True,muestras,Muestras,The Sociological Spirituality of W. E. B. Du Bois's Prayers for Dark People,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
muestras:Muestras:2,2,liturgy,keyword,author_keywords,1.0,True,muestras,Muestras,The Sociological Spirituality of W. E. B. Du Bois's Prayers for Dark People,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
muestras:Muestras:2,3,prayers,keyword,author_keywords,1.0,True,muestras,Muestras,The Sociological Spirituality of W. E. B. Du Bois's Prayers for Dark People,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,NN,
muestras:Muestras:3,1,biosecurity,keyword,author_keywords,1.0,True,muestras,Muestras,Framing bovine tuberculosis: a ‘political ecology of health’ approach to circulation of knowledge(s) about animal disease control,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,NN,
muestras:Muestras:3,2,bovine tuberculosis,keyword,author_keywords,1.0,True,muestras,Muestras,Framing bovine tuberculosis: a ‘political ecology of health’ approach to circulation of knowledge(s) about animal disease control,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,NN,
muestras:Muestras:3,3,framing,keyword,author_keywords,1.0,True,muestras,Muestras,Framing bovine tuberculosis: a ‘political ecology of health’ approach to circulation of knowledge(s) about animal disease control,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,NN,
muestras:Muestras:4,1,fluid space,keyword,author_keywords,1.0,True,muestras,Muestras,Multi-spatiality of Social Media Platforms: The Enactment of Trust in Fluid Space,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,no_empirico,
muestras:Muestras:4,2,network space,keyword,author_keywords,1.0,True,muestras,Muestras,Multi-spatiality of Social Media Platforms: The Enactment of Trust in Fluid Space,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,no_empirico,
muestras:Muestras:4,3,online community,keyword,author_keywords,1.0,True,muestras,Muestras,Multi-spatiality of Social Media Platforms: The Enactment of Trust in Fluid Space,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,no_empirico,
muestras:Muestras:5,1,anthropology of science,keyword,author_keywords,1.0,True,muestras,Muestras,Old and New Perspectives on the Nature/Culture Opposition in Biology and Anthropology,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,cualitativo
muestras:Muestras:5,2,biosemiotics,keyword,author_keywords,1.0,True,muestras,Muestras,Old and New Perspectives on the Nature/Culture Opposition in Biology and Anthropology,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,cualitativo
muestras:Muestras:5,3,multispecies ethnography,keyword,author_keywords,1.0,True,muestras,Muestras,Old and New Perspectives on the Nature/Culture Opposition in Biology and Anthropology,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,cualitativo
muestras:Muestras:6,1,global metrics,keyword,author_keywords,1.0,True,muestras,Muestras,Towards productive critique of large-scale comparisons in education,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,NN,
muestras:Muestras:6,2,international comparisons,keyword,author_keywords,1.0,True,muestras,Muestras,Towards productive critique of large-scale comparisons in education,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,NN,
muestras:Muestras:6,3,pisa,keyword,author_keywords,1.0,True,muestras,Muestras,Towards productive critique of large-scale comparisons in education,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,NN,
muestras:Muestras:7,1,health,tfidf,title_abstract_tfidf,0.35901150003907084,False,muestras,Muestras,To see that which cannot be seen: Ontological differences and public health policies in Southern Chile,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,cualitativo
muestras:Muestras:7,2,ontological,tfidf,title_abstract_tfidf,0.34323998161096997,False,muestras,Muestras,To see that which cannot be seen: Ontological differences and public health policies in Southern Chile,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,cualitativo
muestras:Muestras:7,3,policies,tfidf,title_abstract_tfidf,0.34323998161096997,False,muestras,Muestras,To see that which cannot be seen: Ontological differences and public health policies in Southern Chile,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,cualitativo
muestras:Muestras:8,1,interests,tfidf,title_abstract_tfidf,0.5472940263715328,False,muestras,Muestras,Interests and the Growth of Uncertainty,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
muestras:Muestras:8,2,individuals,tfidf,title_abstract_tfidf,0.3530277676297056,False,muestras,Muestras,Interests and the Growth of Uncertainty,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
muestras:Muestras:8,3,groups,tfidf,title_abstract_tfidf,0.34258863134415907,False,muestras,Muestras,Interests and the Growth of Uncertainty,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
muestras:Muestras:9,1,economic change,keyword,author_keywords,1.0,True,muestras,Muestras,"Weberian perspectives on science, technology and the economy",tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,no_empirico,
muestras:Muestras:9,2,economics,keyword,author_keywords,1.0,True,muestras,Muestras,"Weberian perspectives on science, technology and the economy",tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,no_empirico,
muestras:Muestras:9,3,science,keyword,author_keywords,1.0,True,muestras,Muestras,"Weberian perspectives on science, technology and the economy",tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,no_empirico,
muestras:Muestras:10,1,cultural studies,keyword,author_keywords,1.0,True,muestras,Muestras,"Harm Reduction in Process: The ACON Rovers, GHB, and the Art of Paying Attention",tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,cualitativo
muestras:Muestras:10,2,embodiment,keyword,author_keywords,1.0,True,muestras,Muestras,"Harm Reduction in Process: The ACON Rovers, GHB, and the Art of Paying Attention",tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,cualitativo
muestras:Muestras:10,3,harm reduction,keyword,author_keywords,1.0,True,muestras,Muestras,"Harm Reduction in Process: The ACON Rovers, GHB, and the Art of Paying Attention",tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,cualitativo
muestras:Muestras:11,1,science,tfidf,title_abstract_tfidf,0.3889846021718834,False,muestras,Muestras,"History, philosophy, and sociology of science and science-technology-society traditions in science education: Continuities and discontinuities",tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
muestras:Muestras:11,2,sts,tfidf,title_abstract_tfidf,0.3507108159673759,False,muestras,Muestras,"History, philosophy, and sociology of science and science-technology-society traditions in science education: Continuities and discontinuities",tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
muestras:Muestras:11,3,teaching,tfidf,title_abstract_tfidf,0.31726580560285184,False,muestras,Muestras,"History, philosophy, and sociology of science and science-technology-society traditions in science education: Continuities and discontinuities",tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
muestras:Muestras:12,1,cultural studies,keyword,author_keywords,1.0,True,muestras,Muestras,The modality of the textual institutionalisation of literary studies: Towards a sociology,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,
muestras:Muestras:12,2,disciplinarity,keyword,author_keywords,1.0,True,muestras,Muestras,The modality of the textual institutionalisation of literary studies: Towards a sociology,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,
muestras:Muestras:12,3,discursive formation,keyword,author_keywords,1.0,True,muestras,Muestras,The modality of the textual institutionalisation of literary studies: Towards a sociology,tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,empirico,
muestras:Muestras:13,1,students,keyword,index_keywords,1.0,True,muestras,Muestras,Situated Listening: Attending to the Unheard,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
muestras:Muestras:13,2,creatives,keyword,index_keywords,1.0,True,muestras,Muestras,Situated Listening: Attending to the Unheard,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
muestras:Muestras:13,3,ecological crisis,keyword,index_keywords,1.0,True,muestras,Muestras,Situated Listening: Attending to the Unheard,tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,no_empirico,
muestras:Muestras:14,1,brazil,keyword,author_keywords,1.0,True,muestras,Muestras,New problems of a New Health System: the Creation of A National Public Policy of Rare Diseases Care in Brazil (1990s-2010s),tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,
muestras:Muestras:14,2,comprehensive health care,keyword,author_keywords,1.0,True,muestras,Muestras,New problems of a New Health System: the Creation of A National Public Policy of Rare Diseases Care in Brazil (1990s-2010s),tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,
muestras:Muestras:14,3,health system,keyword,author_keywords,1.0,True,muestras,Muestras,New problems of a New Health System: the Creation of A National Public Policy of Rare Diseases Care in Brazil (1990s-2010s),tipo_5_constructivismo_moderado,Tipo 5 - Constructivismo moderado,empirico,
muestras:Muestras:15,1,computational social science,keyword,author_keywords,1.0,True,muestras,Muestras,Prestige drives epistemic inequality in the diffusion of scientific ideas,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,,
muestras:Muestras:15,2,faculty hiring networks,keyword,author_keywords,1.0,True,muestras,Muestras,Prestige drives epistemic inequality in the diffusion of scientific ideas,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,,
muestras:Muestras:15,3,information diffusion,keyword,author_keywords,1.0,True,muestras,Muestras,Prestige drives epistemic inequality in the diffusion of scientific ideas,tipo_2_realismo_moderado_critico,Tipo 2 - Realismo moderado / critico,,
muestras:Muestras:16,1,canine psychology,keyword,author_keywords,1.0,True,muestras,Muestras,"DOGS, history, and agency",tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,no_empirico,
muestras:Muestras:16,2,dogs,keyword,author_keywords,1.0,True,muestras,Muestras,"DOGS, history, and agency",tipo_6_constructivismo_fuerte_relativismo,Tipo 6 - Constructivismo fuerte / relativismo,no_empirico,
